trip_id,source,location,length,ratio,turns,Rturns,Lturns,signals,flickr,population,residential_road,secondary,primary,tertiary,footpath,cycleway,commercial,farm,forest,openland,industrial,recreational,residential,bikelane,sharrow,intersection,jobs,Ludiversity,walkability
565702490,MapMyFitness,South Florida,3798.703479,2.1059816,5.0017066,1.842734,3.1589725,0.7897431,0,152.158493,57.8947372,0,0,21.7105255,0,0,0,0,0,0,0,0,90.6227722,0,0,11.0564041,2.6520488,0.371212,13.5751114
565703560,MapMyFitness,South Florida,30679.14349,1.9883214,0.2933589,0.1629772,0.1303817,1.3038174,0.8474813,74.3456573,7.0032573,26.1400642,54.8045616,3.9087949,0.0814332,0,14.823081,37.2250862,0.3862591,0.3914257,0.4324598,2.4440207,38.0136566,37.7035828,0,13.2011509,145.398056,0.4794144,7.0966659
565741034,MapMyFitness,South Florida,4917.982203,1.6266834,2.2366896,0.6100063,1.6266834,0.2033354,0.8133417,124.0457535,13.7055836,0,18.7817268,26.3959389,32.4873085,0,1.3259723,0,0,2.4722545,0,4.5186281,73.1222,0,0,18.9101944,69.5851974,0.3486999,6.3578625
565766148,MapMyFitness,South Florida,3172.518888,1.2608278,4.7281041,2.5216556,2.2064486,0,0,127.9825745,85.8267746,0,0,10.2362204,0,0,4.3648057,0,0,0,1.1501681,0,68.8340225,0,0,9.7714157,196.4017944,0.6494229,15.2943144
565775522,MapMyFitness,South Florida,1676.81763,2.3854711,1.7891033,1.1927356,0.5963678,0,0,0,0,0,0,0,1.4705882,86.7647095,0,0,0,0,0,64.832962,0,0,0,7.7527809,10.1976328,0,2.3329978
565777572,MapMyFitness,South Florida,35982.39431,1.8898131,0.4446619,0.222331,0.222331,1.3617771,0.6114101,54.6031036,10.9722223,34.9305573,41.875,1.5972222,0.2083333,0,18.8310719,10.8309231,0.7838751,0.70277,0,6.9023604,35.4748077,27.7777786,0,11.1999216,461.7615662,0.5048371,6.9537125
565780468,MapMyFitness,South Florida,10000.45694,1.4999315,1.3999361,0.699968,0.699968,0.5999726,0,75.384819,28.1795502,3.7406483,3.7406483,34.1645889,0,0,11.7716446,21.7131977,0,2.0072963,0,0,60.3808327,7.4812965,0,8.0996304,101.6274872,0.623674,6.0000005
565812474,MapMyFitness,South Florida,11620.59806,1.7210819,1.5489737,1.1187031,0.4302705,0.6023786,0.8605409,136.4553375,34.1935501,45.1612892,12.4731178,0.6451613,1.5053763,0,6.0195217,0,0.1709727,0.7698371,0,2.3216562,66.9830856,24.5161285,0,9.1217337,38.2688332,0.3640809,13.0408697
565817806,MapMyFitness,South Florida,9954.147303,0.7032245,0.9041458,0.3013819,0.6027638,0.4018426,0,341.9384155,59.6491241,33.0827065,0,0,0,0,4.0376043,0,0,0,0,0,85.1861572,0,0,6.5299416,9.675725,0.2116866,12.2136927
565837962,MapMyFitness,South Florida,4796.051098,1.459534,1.0425243,0.6255146,0.4170097,0,0.6255146,155.8072968,60.9375,0,0,17.1875,0,0,10.1451645,0,0,3.8743162,0,3.6286118,66.8889999,0,0,10.6337481,26.5039177,0.237264,11.9202795
565865870,MapMyFitness,South Florida,8030.659803,0.4980911,1.1207049,0.8716594,0.2490455,0,0,89.1190567,21.4285717,0,0,0,13.6645966,0,45.6075897,0,0,0,0,0,38.0061493,31.3664589,0,6.2261386,817.1335449,0.9003001,10.1670008
565877150,MapMyFitness,South Florida,25193.48543,0.5160064,0.4763136,0.198464,0.2778496,0,3.3341954,0.315773,0,0,0,0,2.3809524,0,0,0,12.7353621,3.3609614,0,13.8473749,0,0,0,2.2624896,0,0.8719956,14.8330107
565893178,MapMyFitness,South Florida,5703.333882,1.7533604,2.1040325,1.2273523,0.8766802,2.8053768,14.5528917,280.3365173,29.2576427,1.7467248,18.7772923,26.2008724,0,0,35.9487572,0,0,0,0,3.7129998,51.2209282,0,0,21.0403252,41.8040962,0.4922661,16.1981297
565901690,MapMyFitness,South Florida,18893.80611,2.0112412,0.7409835,0.5822014,0.1587822,1.323185,0.7409835,65.7516861,15.343915,6.0846562,37.6984138,31.8783073,1.3227513,0,13.2099581,0,12.5192099,0.9588605,0.2133495,5.5367618,34.6088257,2.6455026,0,12.1203737,187.3866882,0.5240782,7.6354666
565903166,MapMyFitness,South Florida,9723.433473,2.0568867,2.3654196,1.2341319,1.1312876,1.0284433,0.2056887,117.5354233,44.9871483,14.652956,11.0539846,0,20.5655518,0,30.1397877,0,1.4051144,0,0.5540081,3.0009356,47.1453896,0,0,21.2887764,34.0274391,0.5816334,15.2799931
565938098,MapMyFitness,South Florida,6029.304556,3.1512756,0.8292831,0.4975698,0.3317132,1.9902793,37.6494484,45.2016182,18.181818,54.5454559,0,2.4793389,2.0661156,10.3305788,4.2654028,0,18.3186722,0,0,17.1916637,17.0877647,56.198349,0,10.6148233,208.5408173,0.4339338,12.2840805
565999946,MapMyFitness,South Florida,18301.5726,2.0216842,1.3113627,0.7649616,0.5464011,1.5299232,7.2124949,127.847435,35.8799438,14.1882677,9.6862211,19.6452942,0.2728513,0,24.1553154,0,0.3664735,0,0,2.0068295,57.3538132,7.3669848,0,20.7086029,63.0001602,0.5573865,14.1763744
566008960,MapMyFitness,South Florida,8300.505208,1.0842713,3.0118649,1.5661697,1.4456952,0.2409492,0,136.9078827,79.2792816,6.9069071,0,0,2.102102,0,9.8460999,0,0,0,0.112213,0,81.5745697,0,0,8.9151201,10.1341534,0.4233716,14.1371021
566009372,MapMyFitness,South Florida,16321.08631,1.40922,1.2254087,0.6127043,0.6127043,1.0415974,0.1225409,118.5399246,30.6278706,33.6906586,7.0444102,3.0627871,3.5222051,0.4594181,40.0191231,0,0.908033,0,0,0,43.9414787,0,0,17.4008026,53.3898201,0.5298617,14.9826746
566023576,MapMyFitness,South Florida,5216.89699,1.3417938,1.3417938,0.5750545,0.7667393,0,0,111.943573,66.0287094,0,0,0,33.0143547,0,0,0,0,0,0,10.0834684,84.4918289,0,0,1.9168483,32.628006,0.5045503,7.6682239
566078558,MapMyFitness,South Florida,13458.97435,0.2971995,1.9317966,1.4859973,0.4457992,0,0,146.153595,99.8144684,0,0,0,0,0,0,0,0,0,0,0,81.9421768,0,0,0.4457992,44.8397942,0.159434,7
566097296,MapMyFitness,South Florida,36881.79187,2.2233193,0.460932,0.2982501,0.1626819,0.6507276,1.0303187,71.8730316,6.9783196,44.2411919,17.3441734,23.4417343,1.4227642,0.0677507,11.3453026,4.4774518,2.1587811,3.7685461,0,0.9772459,43.5004005,20.5284557,0,9.8422546,251.6706543,0.5659913,10.273797
566105206,MapMyFitness,South Florida,27140.23537,2.3581226,0.5895306,0.2579196,0.331611,0.5158393,3.6477208,59.0397034,14.6408844,1.3812155,58.3793755,13.6279926,0.5524862,0,13.2187576,0,1.0031257,0.2267238,0.0945022,1.4444848,16.042757,24.4935551,0,7.369133,196.2396698,0.4975189,7.1398129
566119732,MapMyFitness,South Florida,37316.3106,1.205907,0.2947773,0.1071917,0.1875855,0.2143835,0.9379277,49.7442513,0.7367716,7.7695913,73.1413269,8.7073011,0.3348962,0,18.3328018,0,1.1828096,0.2641075,0.1087574,0.7509734,20.2548409,1.2056262,0,4.9308195,145.8806763,0.4648454,7.0454364
566180308,MapMyFitness,South Florida,12308.74781,1.2186455,1.8685898,0.8124303,1.0561594,0,0,25.0035992,76.267746,0,0,0,13.3874235,0,0,0,7.26895,0,0,35.6030693,36.2520294,0,0,4.3058805,183.2514801,0.3239761,5.7032237
566223376,MapMyFitness,South Florida,7802.225667,0.3845057,2.4352026,0.7690113,1.6661912,0,0,7.8734417,0,0,0,0,0,90.4153366,11.5463715,0,1.3827791,0,2.8945441,69.6600494,0,0,0,1.7943598,0,0.6976969,14.3329983
566226336,MapMyFitness,South Florida,27963.66188,2.0383596,1.1443423,0.6436925,0.5006498,0.3218462,1.5019492,78.0902634,6.4343162,17.7837353,1.3404826,42.716713,12.7792673,0,9.6812992,4.9372663,2.9152665,7.4577398,0,0.8145112,49.2952499,26.9883823,0,7.3667035,228.2224884,0.5872201,8.8349504
566287576,MapMyFitness,South Florida,11283.30712,0.177253,4.0768189,4.0768189,0,0,0,280.3780212,100,0,0,0,0,0,0,0,0,0,0,0,80.4692001,0,0,0.2658795,14.8242064,0.1585099,7.9999971
566447610,MapMyFitness,South Florida,5439.006064,2.7578568,3.8609996,2.2062855,1.6547141,0.7354285,2.5739996,213.2945557,64.2201843,2.7522936,6.880734,11.4678898,5.0458717,0,15.0320807,0,0,0,0,0,83.9099045,2.2935779,0,20.4081402,56.2472534,0.466415,15.8057299
566534538,MapMyFitness,South Florida,36906.18751,1.1109248,0.4064359,0.2709573,0.1354786,0.5148188,2.682477,65.8123703,8.4573746,74.7631912,0,0.067659,1.826793,0,5.2684073,0,0.8424003,0.1595497,0,13.5306606,65.7461166,1.556157,0.135318,10.5673342,123.2144928,0.5933628,8.1091871
566550894,MapMyFitness,South Florida,9896.686366,1.313571,1.212527,0.8083514,0.4041757,0,6.7699428,0,0,0,0,0,23.7373734,67.4242401,0,0,0.2135295,0,0,63.9415169,0,0,0,4.7490644,2.2350204,0,2.3329983
566553428,MapMyFitness,South Florida,26560.2199,1.7319133,0.6024047,0.3765029,0.2259017,1.2048093,7.0406046,96.6062775,18.062088,15.4280338,16.7450619,7.1495767,15.2398872,0,21.1369781,0,1.9858747,3.4483833,0.0816443,8.1921539,35.5167198,15.3339605,0,18.2603912,166.1909943,0.6150212,8.4450836
566628414,MapMyFitness,South Florida,8043.563483,1.1189071,2.7351062,1.2432301,1.4918761,0,0.372969,46.6600723,0,0,0,0,31.0559006,13.3540373,0,0,0,0,0,71.400177,7.307879,0,0,2.7351062,5.6004119,0.8230019,17.3329983
566633802,MapMyFitness,South Florida,10306.52693,0.8732331,1.4553884,0.7762071,0.6791813,0.970259,0.3881036,116.7555389,32.2033882,29.0556908,16.949152,4.1162229,0.2421308,0,47.5989647,0,0,0,0,0,35.4345436,0,0,19.5992317,125.3238907,0.6003053,16.3304043
566645574,MapMyFitness,South Florida,4820.165797,1.0373087,3.1119261,1.4522322,1.659694,0,0,196.5754242,87.0466309,0,0,0,0,0,0,0,0,0,0,0,91.9932632,0,0,1.2447704,22.0172005,0.123797,4.8330002
566651302,MapMyFitness,South Florida,16440.29527,0.6690878,0.8515662,0.0608262,0.7907401,0.3649569,0.8515662,252.7852631,33.4346504,0,1.0638298,1.0638298,6.8389058,48.3282661,4.9812031,0,0,0,0,5.5622473,71.2494736,7.598784,0,5.6568327,6.1617265,0.388324,14.6867332
566656992,MapMyFitness,South Florida,17507.98381,0.5140512,0.9138688,0.5140512,0.3998176,0.6282848,1.6563872,183.4174652,2.2824535,0,0.7132668,1.8544936,87.3038483,2.8530672,36.3852386,0,0,0,0,0,23.0620403,0.7132668,0,4.2266431,27.149065,0.664424,11.4875202
566691906,MapMyFitness,South Florida,10091.40474,2.3782616,0.7927539,0.4954711,0.2972827,2.972827,1.0900365,238.6927185,9.9009905,0.2475248,21.5346527,23.7623768,14.60396,0.4950495,11.1494999,0,0,0.9771898,3.0232246,4.1936345,34.215519,15.594059,0.4950495,14.2695694,282.2357178,0.49282,13.4520845
566703510,MapMyFitness,South Florida,10228.02086,2.3464949,0.782165,0.3910825,0.3910825,3.6175132,1.0754769,241.1018524,10.2439022,0.2439024,19.5121956,19.5121956,18.7804871,0,11.7402287,0,0,0.3119846,3.0001581,4.1197491,34.1364861,11.219512,0.2439024,15.8388414,293.0925598,0.5344032,13.8740377
566713430,MapMyFitness,South Florida,8421.426922,0.3562342,0.9499578,0.3562342,0.5937236,0,0,71.9172363,96.1424332,0,0,0,0,0,0,0,0,0,0,0,67.1328125,0,0,0.5937236,4.8163261,0.5035073,8.3329878
566765772,MapMyFitness,South Florida,7164.024664,1.8146224,2.7917268,1.1166908,1.6750361,0.418759,0,107.9718246,58.5365868,27.1777,0,0,0,0,32.3987465,0,0,0,0,0,58.0413551,0,0,11.8648396,47.563633,0.5746722,15.5552073
566771178,MapMyFitness,South Florida,16029.49538,1.8091649,0.8110049,0.561465,0.24954,1.1853149,0.12477,170.4767914,24.6105919,19.7819309,45.6386299,1.4018692,0,0,3.5089736,0,4.1502008,2.4922061,0.9873548,1.3184147,65.2510147,11.5264797,0,12.4146137,17.4732113,0.2860391,6.8232861
566776356,MapMyFitness,South Florida,2671.574514,1.4972444,4.8660445,4.1174221,0.7486222,0,0,113.7011566,100,0,0,0,0,0,0,0,0,0,0,3.5475783,96.3703537,0,0,4.1174221,20.1703815,0.7828813,8.5000029
566811220,MapMyFitness,South Florida,18044.60589,1.2746191,0.6096005,0.2770911,0.3325093,0.7204369,0.5541822,40.0333443,6.9252076,48.8919678,2.2160666,3.8781164,2.9085872,0.1385042,44.2022133,0,1.0110912,6.9452858,0,2.8131256,24.8604794,38.7811623,0,11.9149179,673.0449219,0.7712756,9.1559763
566814618,MapMyFitness,South Florida,8876.642237,2.2531042,0.6759313,0.3379656,0.3379656,2.140449,61.1717796,126.3971634,17.9775276,72.1910095,0,0.5617977,1.1235955,1.1235955,7.0375142,0,10.9252586,0,0,16.0225048,28.1485348,72.1910095,0,13.5186253,45.2358627,0.4256097,12.5987902
566868842,MapMyFitness,South Florida,7043.566242,1.9876295,0.9938148,0.8518412,0.1419735,0.4259206,0.4259206,38.5620003,28.014185,53.9007111,14.5390072,0,0,0,2.8307168,0,1.0522717,9.3379021,0,16.6706085,50.9003983,36.1702118,0,7.8085446,8.5416203,0.2611785,6.9999456
566886524,MapMyFitness,South Florida,15398.62781,1.0390537,1.298817,0.7143494,0.5844676,0,1.6235213,8.3736267,5.681818,0.3246753,0,0.3246753,3.7337663,30.3571434,10.2718353,0,26.2241249,2.0400093,1.0974714,0,9.5044394,0,0,1.9482255,163.7630157,0.8147857,14.5025196
566952812,MapMyFitness,South Florida,32176.2092,1.149918,0.2797098,0.0932366,0.1864732,0.5904984,2.4241514,86.1317902,7.7639751,63.2763977,5.7453418,0.5434783,0.931677,0,16.9331436,0,0,0.3708226,0,10.4390182,49.7438202,2.484472,0.0776398,13.0531225,139.5147552,0.5330293,7.4095249
566999180,MapMyFitness,South Florida,32299.7252,2.1052811,0.7120804,0.3715202,0.3405602,0.8668804,2.167201,56.9027252,13.4674921,0,4.0247679,59.5975227,12.2291021,0,9.0283842,4.0976949,0.2769486,1.0041745,0,10.2189875,50.08358,3.0959752,0,10.9908056,165.7871704,0.6504065,7.8459573
567011788,MapMyFitness,South Florida,48003.28696,2.3123417,0.4166381,0.229151,0.1874872,0.6249572,1.124923,50.8785439,1.2227074,12.5764189,41.3100433,37.8165932,2.7074237,0,7.5026555,2.6446579,0.888783,5.6432967,0,1.841976,30.9415283,28.7772923,0,6.6662102,207.1512299,0.5197924,8.990344
567025376,MapMyFitness,South Florida,98273.50401,1.86215,0.386676,0.1831623,0.2035137,0.7224735,1.0277439,75.3932266,2.5801952,26.8712234,35.5648537,28.4518833,0.32543,0,12.6892891,1.6708193,1.0233314,4.6201572,0.8957484,2.4299521,36.6471367,38.7029305,0,10.246913,149.0086365,0.4834425,9.3470526
567042878,MapMyFitness,South Florida,4603.980739,1.5204234,2.8236434,1.9548301,0.8688133,0.65161,0,160.4355164,30.2702694,9.7297297,0,21.6216221,0,0,34.627739,0,3.381206,2.10358,0,0,51.2229843,0,0,20.1999111,37.6337242,0.3814013,8.249402
567052992,MapMyFitness,South Florida,3134.984141,1.2759235,3.8277705,1.5949044,2.232866,0.3189809,0,120.0762253,64.2857132,0,0,9.5238094,2.3809524,0,2.6524429,0,0,7.1992993,0,0,75.9937744,0,0,6.3796177,6.6482711,0.2136581,12.4466839
567107450,MapMyFitness,South Florida,5741.208845,1.5676141,2.7868695,1.2192554,1.5676141,0.3483587,0.1741793,87.1799469,53.913044,0,11.304348,0,9.565217,0,5.3929343,0,11.6767445,0,0,7.2882175,62.6443596,0.4347826,0,13.585989,211.9296265,0.6724874,8.6909246
567224962,MapMyFitness,South Florida,11951.46354,0.7530459,1.5060917,0.7530459,0.7530459,0,1.5060917,0.0022309,0,0,0,0,49.0605431,0,0,0,3.2477486,0,0,37.895134,0,0,0,1.3387482,20.8931541,0.804499,8
567226288,MapMyFitness,South Florida,2989.593331,1.6724683,1.0034809,0.6689873,0.3344937,0,0,48.6157074,98.3333359,0,0,0,0.8333333,0,0,0,0,0,0,12.7931137,72.8312531,0,0,2.6759493,12.1491623,0.2362339,3.9999993
567285784,MapMyFitness,South Florida,5121.953588,1.9523801,0.780952,0.585714,0.195238,0,0.390476,75.7283249,96.5853653,0,0,0,0,0,0,0,0,0,0,0,78.2895432,0,0,7.6142821,87.002182,0.2072383,4.5901346
567438432,MapMyFitness,South Florida,16974.0746,0.2356535,0.2945669,0.1178267,0.1767401,0,0,81.9056168,95.8762894,0,0,0,0,0,0,0,1.1289734,0,0,0,75.7976303,0,0,1.2960942,10.6766453,0.2004709,7.4999976
567468590,MapMyFitness,South Florida,4321.234132,1.1570768,2.7769845,1.3884922,1.3884922,0.6942461,0,52.3792686,16.7630062,61.2716751,0,1.1560694,0,0,54.0158539,0,3.9740131,0,11.123436,0,20.5875092,57.8034668,0,11.5707684,388.6279907,0.6967772,7.9056067
567482814,MapMyFitness,South Florida,10765.03065,2.1365476,1.3934005,0.3715735,1.0218271,0.4644669,1.7649741,149.1552887,28.5382824,0,19.0255222,41.5313225,7.1925755,0,8.6768045,0,0,0.9202629,0,1.9713817,80.9636154,0,0,9.6609106,44.8413048,0.3485847,7.6985717
567522886,MapMyFitness,South Florida,15431.46919,1.2312503,1.8792766,0.9720396,0.907237,0.3888159,0.6480265,59.8662796,11.8122978,0.6472492,35.2750816,16.3430424,22.0064716,0,5.3034945,0,4.6964655,0,0,16.7521248,53.6401138,10.1941748,0,6.6098695,87.3523178,0.5165556,7.7220025
567573904,MapMyFitness,South Florida,40235.57591,1.6403394,1.1184132,0.5716334,0.5467798,0.6461943,1.9634365,80.3835602,36.086956,4.347826,21.8012428,27.2049694,2.9813664,0,10.5668592,7.6305957,2.3395729,1.2245233,0.335317,2.7105153,54.3113594,27.7639751,0,9.2206955,100.0014343,0.4770556,8.6000462
567587646,MapMyFitness,South Florida,13572.20588,1.1051998,2.5787997,1.3262398,1.2525598,0,0,84.785141,98.1583786,0,0,0,0,0,0,0,0,0.0539696,0,0.2450799,87.6486664,0,0,5.6733594,12.3383236,0.310789,7.515872
568673330,MapMyFitness,South Florida,59927.12362,1.284894,0.8844075,0.4672342,0.4171734,2.4696662,11.6307936,226.0829163,8.6738949,26.6889076,6.8390326,16.0133438,11.092577,13.9282732,26.8498592,0,4.4419804,0,0,15.5120602,22.2826538,40.1584663,1.2510425,10.6295776,203.7283478,0.4815606,13.9178619
568692290,MapMyFitness,South Florida,18301.70303,1.96703,2.0216699,0.8742356,1.1474342,1.8577507,16.5558357,279.4744873,6.2755799,3.4106412,1.9099591,0.9549795,37.1077766,0,20.1931019,0,0,0,0,27.0848618,38.8377762,0.9549795,0,12.8403349,360.9547119,0.5379936,15.8729258
568695372,MapMyFitness,South Florida,10706.56657,2.4284163,1.1208075,0.4670031,0.6538044,4.5766306,7.3786492,335.7167664,16.7832165,11.4219112,19.8135204,37.7622375,2.3310022,1.8648019,35.9214401,0,0,0,0,1.2425063,39.2221107,31.0023308,0,21.9491463,214.1209564,0.6385662,17.2681503
568727200,MapMyFitness,South Florida,65721.77826,1.0955273,0.2434505,0.1065096,0.1369409,0.6542732,5.188539,166.3553467,12.0197792,25.5230122,31.9132748,4.5264359,0.8368201,1.0650437,9.7396498,0,0.3888443,0,0,12.0085373,63.2028122,23.6972237,0,15.5504007,69.858078,0.4504572,10.0546541
568733662,MapMyFitness,South Florida,13014.63739,1.6135678,2.1514237,0.9220387,1.229385,0.3841828,2.9197893,143.3837891,71.5930939,0,9.0211134,5.5662189,0.7677543,0.3838772,4.8710141,0,0,0,0,0.0566214,80.4164276,4.7984643,0,11.6023207,3.7477448,0.3338757,13.54844
568765816,MapMyFitness,South Florida,1251.968624,1.5974841,4.7924523,3.9937103,0.7987421,0.7987421,0,455.5486755,72.5490189,1.9607843,0,23.5294113,0,0,10.4676294,0,0,0,0,0,89.5323029,13.7254906,0,7.9874206,15.7619944,0.6076509,18.4999657
568769852,MapMyFitness,South Florida,12114.07435,1.2382292,2.0637152,1.0731319,0.9905833,0.0825486,0.5778403,200.9610748,64.329895,0,2.4742267,8.0412369,0.6185567,0,7.8740993,0,0,1.0887049,0,10.1385832,74.1159973,3.5051546,0,11.9695482,28.7687435,0.4082109,14.7687569
568788124,MapMyFitness,South Florida,17932.47195,1.9517666,1.6729428,0.8922362,0.7807066,2.1748257,4.8515344,181.5706787,6.5459609,0.9749303,0.1392758,31.1977711,29.5264626,7.9387188,19.6015606,0,0,0,0,9.1072369,26.437973,34.818943,0,10.9856577,152.3009796,0.5429658,15.6398287
568811204,MapMyFitness,South Florida,9782.551656,1.4311194,1.3288966,1.0222282,0.3066685,0.5111141,0.4088913,177.7529907,17.0918369,9.9489794,2.8061225,48.4693871,0,0,16.5237007,0,3.4873688,1.001704,0,4.647831,49.5270081,3.5714285,0,14.208972,157.0512848,0.576724,14.7696123
568830276,MapMyFitness,South Florida,10249.90065,2.0488002,0.9756192,0.1951238,0.7804953,2.1463623,11.5123072,262.7983093,21.7073174,0,41.9512177,0,3.4146342,1.2195122,1.7591856,0,0,0,0,0.0000356,53.9074478,4.8780489,4.390244,30.829567,48.056427,0.447475,14.6360254
568844968,MapMyFitness,South Florida,14373.57379,0.4174327,2.5045962,2.2263079,0.2782885,0.0695721,0,233.4277496,87.1304321,0,0,1.9130435,1.9130435,0,0,0,0,0,0,0,80.789505,0,0,1.8088751,0.9081299,0.4595941,14.6880054
568867850,MapMyFitness,South Florida,25547.66512,1.3699882,0.978563,0.5088528,0.4697102,1.5657008,20.2366829,46.9236908,6.5493646,52.8836746,0.1955034,0.2932551,3.6168132,18.9638309,13.5451965,0,9.9108849,0,0,22.1221828,10.6879101,53.1769295,0,9.7856302,52.1345062,0.3647673,11.694828
568874660,MapMyFitness,South Florida,12598.38398,2.3018825,1.4287547,0.7937526,0.6350021,1.825631,2.0637567,196.9726257,50.5952377,6.3492064,0.5952381,3.7698412,11.7063494,16.0714283,23.4925232,0,0.2750875,0.5046412,0.6042544,1.4691916,59.5897484,0.3968254,0,22.7806988,97.1100845,0.5074244,15.9256878
568883080,MapMyFitness,South Florida,13632.54831,1.9072003,1.6871387,0.7335386,0.9536002,0.7335386,0.8068925,146.8344421,17.9487171,9.7069597,0,49.2673988,5.3113551,4.7619047,12.6982765,0,0.2873553,5.3788805,0.5832936,1.5251448,58.4616623,8.4249086,0,14.5240641,173.4342041,0.4909754,12.7591867
568889912,MapMyFitness,South Florida,7701.714456,2.0774596,2.337142,1.168571,1.168571,0.6492061,8.9590445,118.8771973,45.6310692,7.7669902,2.5889966,3.2362459,0.6472492,5.5016179,7.3331723,0,0,0,0,22.8593082,52.145298,2.2653723,0.3236246,20.5149136,15.1537876,0.6972275,16.7456894
568928824,MapMyFitness,South Florida,3177.771532,1.2587438,1.8881156,1.2587438,0.6293719,0,0,85.4386826,97.65625,0,0,0,0,0,3.1706703,0,0,0,0,0.0019548,94.8536911,0,0,8.49652,0.9680855,0.184256,7.6669998
568953724,MapMyFitness,South Florida,11080.42228,1.8952346,1.5342375,0.6317449,0.9024927,0.3609971,0,102.7704544,12.1621618,6.0810809,13.9639635,32.4324341,5.1801801,18.9189186,9.8965149,0,0.2751932,0,0.9468883,3.4002545,54.6431885,13.9639635,0,11.1006603,67.0029907,0.470586,9.8788157
568965364,MapMyFitness,South Florida,22365.06461,1.1625273,1.0283896,0.4471259,0.5812637,0.7154015,18.1980247,177.4738464,30.3910618,0,13.6312847,7.1508379,24.6927376,5.2513967,10.9882002,0,0,0,0,11.6060829,46.3845062,12.2905025,0,16.1412449,88.656868,0.5961811,15.3782358
568965670,MapMyFitness,South Florida,22482.06468,1.2009573,1.1119975,0.7561583,0.3558392,0.7116784,18.1477985,174.6849365,24.7777786,0,9.333333,8.5555553,28.7777786,4.8888888,10.5779123,0,0,0,0,11.5458221,45.6592484,12.333333,0,15.4790058,90.4518051,0.6056268,15.171277
568970024,MapMyFitness,South Florida,6266.569633,2.2340772,0.7978847,0.6383078,0.1595769,3.3511157,6.8618083,276.9415588,5.5776892,41.4342613,26.2948208,0.7968128,1.1952192,0,16.0239944,0,0,0,0,1.529062,70.8719559,7.1713147,2.7888446,21.5428867,78.3477707,0.5099115,15.3803978
568981530,MapMyFitness,South Florida,18592.13578,2.3128059,0.591648,0.3227171,0.2689309,4.08775,4.3566809,260.4458618,19.8924732,25.6720428,13.4408598,22.7150536,2.9569893,0.1344086,19.9978428,0,0,0,0,6.2933159,52.5942345,22.0430107,0.2688172,18.8251629,504.8196411,0.5068836,15.5897293
568997746,MapMyFitness,South Florida,4391.874259,1.3661593,3.187705,1.8215457,1.3661593,1.3661593,0,379.3302917,61.363636,3.409091,0,28.40909,0,0,11.9240303,0,0,0,0,0,86.0425415,0,0,10.2461948,25.330101,0.4353404,15.681592
569026492,MapMyFitness,South Florida,11222.99859,0.712822,3.3859043,1.7820549,1.6038494,0,0,114.8566818,98.440979,0,0.8908686,0,0,0,2.4287024,0,0,0,0,9.1158075,67.0752792,0,0,1.2474384,171.9485474,0.632423,14.1669998
569055420,MapMyFitness,South Florida,16817.39328,0.2973112,2.200103,1.3081695,0.8919337,0,0.237849,181.7306671,100,0,0,0,0,0,0,0,0,0,0,1.9574972,87.0841751,0,0,1.664943,10.4990215,0.7469176,14.1008787
569062688,MapMyFitness,South Florida,20215.16333,1.3850989,0.7914851,0.4452104,0.3462747,0.6430816,0.0494678,175.4278564,16.3366337,1.3613862,7.7970295,20.4207916,7.1782179,21.4108906,19.8756828,0,0.4016971,1.6808827,0,4.0997396,41.0404472,6.9306931,0,18.5504322,75.8858719,0.6240457,14.4400854
569070162,MapMyFitness,South Florida,49685.26573,1.5095018,0.2817737,0.1207602,0.1610135,2.4152029,7.507256,127.3932495,14.2354126,29.4265594,2.6659961,7.8973842,11.4185114,11.3179073,25.3563824,0,5.5628662,0.1876188,0.1379115,2.6678786,39.0961075,11.2676058,14.6881285,15.2761583,79.2287674,0.4743227,14.3662729
569088522,MapMyFitness,South Florida,7718.384649,0.647804,6.9962826,3.3685806,3.627702,2.2025335,5.7006745,286.5774231,46.2783165,14.8867311,0,0.3236246,0,0,52.4598808,0,0,0,0,0,42.097477,0,0,13.9925652,137.6049042,0.6122976,17.0402622
569122668,MapMyFitness,South Florida,14807.15056,1.3506987,1.3506987,0.4727446,0.8779542,0.6078144,0.4052096,183.5715179,4.3844857,0,3.0354133,0.3372681,3.2040472,85.8347397,8.4939375,0,0.123406,0,4.6496792,1.3565789,55.1617241,0.1686341,0,8.8470774,72.9738312,0.4578295,14.7050619
569128932,MapMyFitness,South Florida,12681.48767,2.5233634,0.9462612,0.5519857,0.3942755,1.9713775,22.6314144,126.1214752,5.5118113,39.1732292,0.1968504,1.1811024,2.3622048,28.1496067,19.5512276,0,6.9336352,0,0,20.0756721,13.2381105,38.5826759,0,11.6705551,86.6540527,0.3581565,11.9841652
569130116,MapMyFitness,South Florida,5966.522144,2.3464255,4.0224438,2.5140274,1.5084164,1.6760182,1.3408146,355.593689,43.5146446,22.5941429,0,13.3891211,0,0,36.4914169,0,0,0,0,0,58.0513268,11.7154808,0,21.7882366,15.5402994,0.4528696,16.232214
569134534,MapMyFitness,South Florida,22426.48511,2.274097,0.8026224,0.4459014,0.3567211,3.1213095,2.4524574,210.2975922,6.5701561,60.8017807,12.3608017,4.231626,0,0.1113586,29.9490528,0,0.2667815,3.1414487,8.3965616,5.7305899,36.9779739,7.5723829,0,20.9573631,58.2214928,0.5250269,14.4591579
