trip_id,source,location,length,ratio,turns,Rturns,Lturns,signals,flickr,population,residential_road,secondary,primary,tertiary,footpath,cycleway,commercial,farm,forest,openland,industrial,recreational,residential,bikelane,sharrow,intersection
532374722,MapMyFitness,North Holland,1592.249272,2.5121694,5.6523814,0.6280423,5.0243387,5.6523814,0.6280423,190.2674713,1.5625,0,1.5625,12.5,20.3125,34.375,0,0,1.3981534,4.89748,0,0,91.1477356,0,0,17.585186
532388890,MapMyFitness,North Holland,30300.57823,2.2441816,1.4851202,0.7920641,0.6930561,2.6072109,6.1384969,154.2866669,9.2333059,8.7386646,2.0610058,4.5342126,5.6059356,50.2885399,0.9484709,0.7411236,6.8622198,20.4874535,4.0117683,11.7615881,36.226368,2.8854082,0,8.6466999
532492524,MapMyFitness,North Holland,19426.86295,1.5442535,3.5003078,1.5957285,1.9045793,0,5.3019366,18.2327309,0.3856041,5.2699227,0,0.2570694,0.6426735,52.4421577,0,0.570207,13.2413874,43.8771667,0.1958563,77.1761246,4.8413925,5.3984575,0,2.3678553
532523484,MapMyFitness,North Holland,18146.52416,1.7083161,1.0470325,0.4408558,0.6061767,3.6370602,0.4959627,164.7722931,0.9641873,2.7548208,0,46.2809906,6.3360882,28.5123959,2.6358156,1.404251,7.9018707,23.6658936,0.7614183,7.6556268,31.0481377,45.1790619,0,6.2821946
532610624,MapMyFitness,North Holland,14518.33446,2.1352313,4.7526112,2.5485017,2.2041097,3.6505566,2.6173801,320.9437561,22.0309811,4.4750428,1.0327022,11.1876078,20.6540451,21.3425121,2.9552648,0,3.1712782,5.2455649,0,10.2288485,72.0298462,12.3924265,0,16.18643
532752956,MapMyFitness,North Holland,7981.007909,2.5059493,1.0023797,0.3758924,0.6264873,9.7732019,3.7589238,255.1200867,10.625,3.4375,15,3.4375,9.6875,43.75,1.0032707,0,2.106864,5.6115832,2.7355852,7.2375669,36.1504898,3.125,0,16.6645622
535095246,MapMyFitness,North Holland,35416.44489,2.1741312,0.6776513,0.4235321,0.2541192,3.7270823,2.9647245,180.5178528,2.0465772,5.0811572,1.2702893,24.7706413,2.3288639,52.2935791,1.2654686,2.5140483,5.5024819,24.4781418,12.1773663,5.6592131,21.9768467,14.7494707,0,8.4424057
535333642,MapMyFitness,North Holland,14470.05016,1.2439487,0.9675156,0.5528661,0.4146496,0.6910826,7.0490427,75.140892,1.5544041,2.7633851,0.3454231,20.3799648,1.8998272,60.967186,0,3.4123776,2.5541143,9.0276957,2.0220206,0.1997124,41.7495003,10.8808289,0,3.6627378
535471166,MapMyFitness,North Holland,6447.882028,1.2407175,1.3958071,0.6203588,0.7754484,0,0,180.359314,0.3875969,0,0,77.5193787,2.7131784,13.1782942,0,10.172864,0.4966501,5.4927535,0,0.0109703,29.9130592,0,0,3.5670629
535528816,MapMyFitness,North Holland,54183.23884,1.8455892,1.2919124,0.6090444,0.682868,1.697942,4.6139731,119.3115692,5.6708159,3.8266482,4.0571694,21.9917011,4.0571694,40.1106491,1.2741836,0.8401518,1.3142037,35.2685356,0.5437667,1.7489913,14.6263962,0.9220839,0,5.7766943
536111692,MapMyFitness,North Holland,23333.79472,1.3285452,0.9856948,0.4714192,0.5142756,1.2856889,0.5142756,68.3893967,6.5310493,2.4625268,0,30.7280521,17.7730198,14.8822269,0.9843103,1.180262,3.9249916,29.9842358,0.3195064,9.0470076,27.4698658,23.9828701,0.4282655,3.171366
536143452,MapMyFitness,North Holland,2655.826518,3.0122449,3.3887756,1.5061225,1.8826531,0.7530612,13.931633,274.7364197,12.1495323,0.9345794,0,4.6728973,10.2803736,51.4018707,8.1584568,0,10.8811817,16.7313004,0,0,54.6307259,5.6074767,0,11.6724491
536160724,MapMyFitness,North Holland,2549.697456,2.7454238,3.922034,2.3532205,1.5688136,0,14.9037294,272.0260315,3.9215686,2.9411764,0,4.9019608,17.6470585,55.8823547,5.8339849,0,11.1812611,17.2005043,0,0,55.983387,3.9215686,0,12.5505085
536360316,MapMyFitness,North Holland,3893.954599,2.311275,1.54085,0.770425,0.770425,9.2451,11.5563755,274.7637634,3.8461537,7.0512819,2.5641026,21.1538467,8.333333,45.5128212,21.1561871,0,4.9282751,11.592042,0,22.8871365,45.342083,0,0,10.7859497
536368440,MapMyFitness,North Holland,14981.51626,1.2014805,1.3349783,0.6674892,0.6674892,0.6674892,6.9418874,74.7436752,1.1666666,6.5,0.5,13.166667,3.6666667,62.8333321,0,3.3601055,2.4715242,8.8770275,1.9422349,0.2160966,40.4100647,9.833333,0,3.5376925
536402492,MapMyFitness,North Holland,6038.657081,2.6495957,2.6495957,1.3247979,1.3247979,0.9935984,8.2799864,256.8464355,25.6198349,8.2644625,0,0.4132231,11.5702477,31.818182,7.195714,0,10.4813786,9.6290703,3.6043491,37.5878868,34.2115173,1.2396694,0,14.407177
536466406,MapMyFitness,North Holland,11729.16757,2.3872111,1.3641207,0.7673179,0.5968028,5.797513,1.1936055,218.5236969,2.7600849,2.5477707,0.4246284,7.4309978,4.0339704,69.002121,22.5225563,0,5.7984371,24.8543224,0,8.6646996,17.6721821,2.3354564,0,11.595026
536494266,MapMyFitness,North Holland,10284.02965,1.0696197,2.3337157,1.3613341,0.9723815,0.8751433,0.3889526,102.6072235,20.1456318,0,0,6.7961164,1.6990291,41.0194168,54.3304253,0,1.1435951,9.6364412,0,0,41.9131699,12.1359224,0,6.1260033
539786504,MapMyFitness,North Holland,9689.433314,1.3416678,1.2384626,0.7224365,0.5160261,2.889746,1.960899,68.8315048,9.5360823,0.2577319,2.3195877,5.1546392,1.8041238,70.3608246,4.9084578,5.3265901,7.4259362,25.7768383,14.970233,2.3668573,24.1185207,2.5773196,0,5.8826971
539818534,MapMyFitness,North Holland,6060.1926,2.4751689,2.1451464,1.1550788,0.9900675,6.1054163,4.2902927,152.4806213,0.4115226,1.6460905,0.4115226,0,5.7613168,59.6707802,6.6064177,0,8.5279818,28.0491638,0.7743865,10.964901,6.3099518,0,0,6.7654614
539832908,MapMyFitness,North Holland,18559.20802,1.1853954,5.6036873,2.747962,2.8557253,2.1552644,0.9159874,295.4536438,16.1507397,3.9030955,1.3458951,0.6729475,21.8034992,20.861372,2.1605334,0,3.5555892,7.2072835,0,10.204565,55.1662521,9.2866755,0,9.2137556
539933458,MapMyFitness,North Holland,7591.328017,2.1076682,2.6345851,1.5807511,1.0538341,2.8980436,3.4249606,324.9985657,17.7631588,1.6447369,0.9868421,1.3157895,11.1842108,5.2631578,1.1178848,0.0082447,0.1866745,0.7019179,0.1429536,0.7864189,76.991478,9.8684206,0,9.4845066
540440640,MapMyFitness,North Holland,5894.600331,1.6964679,3.223289,1.6964679,1.526821,4.5804634,2.8839953,269.6207886,8.0508471,4.237288,0.8474576,2.118644,16.949152,33.898304,3.0406556,0,1.6472757,2.1879773,1.0385674,2.1402247,32.2259293,4.237288,0.4237288,13.0628023
540800346,MapMyFitness,North Holland,151482.5281,2.2510848,0.9770104,0.5149109,0.4620995,1.2806758,4.2249098,77.6804886,2.5074234,2.6228967,1.0227648,35.5823174,3.2167602,20.3893108,0.3476397,4.6314292,2.8405261,35.330162,2.5825126,2.0521414,23.8955612,6.4830089,0.4948862,5.3141441
540840146,MapMyFitness,North Holland,28836.32251,1.8379598,0.4161418,0.2427494,0.1733924,0.5548558,1.9419953,45.2365494,3.2928944,0.3466204,0,31.889082,10.7452335,7.6256499,0.6464945,1.5682396,2.4828439,38.6599617,0.5908909,1.1096705,21.8117409,1.2131716,0.0866551,1.8726382
540992868,MapMyFitness,North Holland,8065.559481,2.2317114,0.3719519,0.123984,0.2479679,4.7113905,2.6036632,311.1055908,3.4055727,8.3591328,0.3095975,11.4551086,16.0990715,38.6996918,2.1880841,0,2.5309262,6.4306922,0.2041859,5.8966646,70.9294815,11.4551086,1.2383901,24.7967911
541471388,MapMyFitness,North Holland,7014.337663,2.5661724,1.2830862,0.7128257,0.5702605,1.4256513,1.2830862,241.4648438,3.5587189,2.4911032,0.3558719,4.2704625,16.3701077,18.5053387,14.7152319,0,7.1796365,11.0341606,10.0441322,0.1602357,21.4767189,1.4234875,0.7117438,6.5579963
542795624,MapMyFitness,North Holland,5724.961197,2.2707577,1.3973894,0.6986947,0.6986947,5.9389048,3.4934735,307.5844727,5.2401748,13.9737988,0,5.676856,10.9170303,37.1179047,3.0889041,0,2.3904712,7.3052096,0.2110689,7.431396,70.1760178,4.8034935,0.8733624,24.6289883
543391434,MapMyFitness,North Holland,4633.796344,1.9422519,1.2948346,1.0790288,0.2158058,4.3161154,2.805475,292.305481,4.3010755,1.0752689,1.0752689,0.5376344,53.7634392,26.8817196,2.5262499,0,5.0849199,9.638505,0.043729,20.0283375,15.6180534,8.6021509,0,12.5167351
543397640,MapMyFitness,North Holland,19284.84327,1.7630426,2.1778762,1.1407923,1.0370839,5.6521072,1.9704593,320.1723328,13.2124348,4.2746115,1.0362694,8.1606216,13.9896374,22.5388603,1.4010121,0,1.5369686,5.6952085,0,3.9473395,72.5239944,10.1036272,0.1295337,17.2674465
543448998,MapMyFitness,North Holland,23001.84435,1.3042432,0.7825459,0.4347478,0.3477982,0.6086469,5.4778218,118.1708603,20.1298695,0.2164502,0,4.7619047,5.1948051,38.0952377,0,0,4.2468381,27.1976089,0.9292379,8.5823069,20.8337708,11.1471863,0,3.3475575
543474810,MapMyFitness,North Holland,4793.604559,1.460279,3.3377805,1.460279,1.8775016,5.215282,13.3511219,314.9242859,0,0,2.0833333,5.7291665,6.7708335,42.1875,1.9724472,0,2.2393768,16.1916256,39.9843826,0.4980287,0.5518072,0,7.2916665,15.8544579
543683650,MapMyFitness,North Holland,7307.937701,2.1894002,2.0525627,0.4105125,1.6420501,7.3892255,3.5577753,323.8890991,20.1365185,1.7064847,18.7713318,6.1433449,15.017065,28.3276443,7.0643978,0,2.6714268,6.4455037,0,9.7200766,62.0031433,15.017065,1.7064847,17.3783646
548210240,MapMyFitness,North Holland,11864.80021,1.5170926,2.4442046,1.4328096,1.011395,1.5170926,0.3371317,85.3771439,1.4736842,2.9473684,2.3157895,13.8947372,11.1578951,44.8421059,1.6886896,0,26.4590473,19.6614418,7.6346803,59.5646248,11.3426647,6.3157897,0,5.6469555
548434294,MapMyFitness,North Holland,8659.143779,2.5406668,1.2703334,0.808394,0.4619394,2.3096972,1.1548486,182.664032,22.4783859,0,4.0345821,3.4582133,15.2737751,24.7838612,0.4376851,0,8.4856901,15.6539917,0,11.6449442,28.7517166,12.3919306,0.2881844,9.8162127
548775188,MapMyFitness,North Holland,7374.24072,2.5765364,1.0848575,0.8136431,0.2712144,5.8311086,0.1356072,245.178299,4.0677967,0.6779661,0.3389831,11.1864405,6.1016951,64.7457657,5.1473083,0,10.8411627,19.6328754,1.4393753,8.9951982,42.7009811,5.4237289,0,16.1372547
548868370,MapMyFitness,North Holland,18921.38343,2.2197108,0.8456041,0.4756523,0.3699518,4.4922719,0.6870534,215.8657837,1.0568032,11.624835,0,32.7608986,3.963012,25.7595768,1.8844814,3.3089621,4.4177427,19.5108814,0.4503588,4.132309,37.8156433,28.4015846,0,12.3141098
548955730,MapMyFitness,North Holland,4814.858937,1.6615232,1.4538329,0.6230712,0.8307616,0.6230712,1.4538329,293.9110718,4.6632123,12.4352331,14.5077724,0,4.6632123,48.1865273,0,0,3.6871808,23.3887959,17.4027367,4.4098215,27.3878288,0,0,9.5537586
549124312,MapMyFitness,North Holland,89327.00396,2.2613542,0.7948324,0.4477929,0.3470395,2.9106541,2.5076404,94.2958145,5.1203132,2.7700057,2.6301062,12.9546728,6.547286,45.3833237,0.3766666,4.0096626,15.6336479,21.8821621,1.519583,9.4929943,20.927948,8.1141577,2.6021264,7.5565057
549149418,MapMyFitness,North Holland,8091.315762,1.2358929,1.8538394,1.1123036,0.7415358,8.6512508,0.9887143,314.9900818,25.6172848,0,10.8024693,6.7901235,9.2592592,36.7283936,4.0842624,0,2.1526263,2.6780851,0,2.8491833,58.4331703,10.8024693,0,11.8645725
549152824,MapMyFitness,North Holland,4678.025958,2.5651846,2.77895,1.0688269,1.7101231,2.3514192,5.1303692,319.4226379,19.680851,1.5957447,0,11.1702127,5.8510637,32.4468079,8.7396498,0,1.2548268,2.9546251,0,2.4894843,67.392952,5.319149,0.5319149,23.3004265
549618686,MapMyFitness,North Holland,6727.020759,2.2298133,1.6351963,0.8919253,0.7432711,7.1354022,4.7569351,314.2951965,4.814815,20.7407398,0,2.5925925,14.0740738,37.7777786,5.2632947,0,2.3373654,4.8269982,0,7.6255674,73.9447403,8.8888893,0,19.3250484
549723380,MapMyFitness,North Holland,30353.23051,1.3837078,0.6589084,0.3294542,0.3294542,0.4941813,2.5038521,92.3028717,3.2894738,1.0690789,7.1546054,1.0690789,1.6447369,38.9802628,0,0.5463575,8.6830397,41.3137817,1.9496572,12.3246346,16.9970951,11.1019735,0,2.4379613
549872704,MapMyFitness,North Holland,11894.7199,1.8495601,2.101773,1.0929219,1.0088511,9.331872,2.6902692,288.3556824,5.4621849,9.6638651,3.3613446,6.3025212,10.7142859,48.9495811,4.5960836,0,3.8689809,8.5779524,0,5.7271919,40.7964058,7.352941,0,20.1770191
553830092,MapMyFitness,North Holland,13916.76444,1.652683,2.3712409,1.2215483,1.1496925,2.5149524,1.0778368,244.8932037,12.5673246,0.8976661,1.0771993,3.7701974,5.2064633,53.3213654,5.2070971,0,6.7946649,7.1931057,6.9668112,2.025996,45.8334579,9.5152607,0,9.9160976
553934710,MapMyFitness,North Holland,7835.557359,2.2972202,1.6591034,0.6381167,1.0209867,10.8479843,10.0822439,88.0736237,1.2738854,2.2292993,0,7.0063696,10.191083,50.9554138,45.8915863,3.7956212,3.1863248,16.074419,14.2217865,0,4.8550858,3.1847134,0,11.7413473
555597450,MapMyFitness,North Holland,6659.475087,2.7029157,0.9009719,0.6006479,0.300324,0.7508099,0.6006479,73.7216873,0.7490637,2.9962547,1.1235955,26.9662914,17.6029968,16.1048698,2.9602942,0.375082,1.9381399,50.2062798,3.8607714,0,8.6926432,7.4906368,0,5.5559936
555653562,MapMyFitness,North Holland,14593.15831,2.3983841,1.5075557,0.6852526,0.8223032,4.3170915,3.4262631,154.354126,3.5958905,2.910959,9.9315071,10.1027393,6.5068493,47.6027412,6.9695187,0.7843606,4.1681995,25.7374821,8.230197,1.4598416,41.9445457,4.7945204,0.1712329,8.9768095
556148982,MapMyFitness,North Holland,2084.184668,2.8788235,1.9192157,0.9596078,0.9596078,16.3133335,10.0758829,295.0360413,8.333333,1.1904762,0,8.333333,5.9523811,59.5238113,0,0,8.2231665,16.5558643,0,8.4989948,50.6051102,0,0,13.4345102
556155698,MapMyFitness,North Holland,8234.008137,2.3075032,1.2144754,0.3643426,0.8501328,7.529747,1.4573704,318.1619873,4.5454545,10.30303,0,22.121212,7.5757575,39.0909081,3.1882639,0,1.5810122,3.8292158,0,2.4365923,75.2459335,4.848485,0,26.3541145
556228716,MapMyFitness,North Holland,45902.76467,2.2874439,0.9367628,0.5228443,0.4139184,0.1960666,12.0036345,71.0973587,5.9994545,21.6798477,2.427052,27.7883835,1.6362149,14.8895559,0,0.1823632,3.5626428,35.3464012,1.4088959,4.9972844,15.7993441,9.3536949,0,4.4223914
556786596,MapMyFitness,North Holland,30566.51735,1.9629321,1.5049146,0.7524573,0.7524573,1.4067681,7.3937111,107.4641342,2.3712182,6.3777595,0.9811938,10.4660673,3.5977106,63.2052345,1.2617985,0,5.2394576,20.4937057,9.3494806,3.4685636,20.8575363,0.4905969,0,5.6270723
556846832,MapMyFitness,North Holland,68812.56281,2.4268825,0.4504991,0.188919,0.2615801,1.8165288,3.5894608,98.3493958,1.1260443,2.3973846,0.2905921,69.2335663,2.7606249,12.3501635,1.3567537,4.1514173,3.8944933,25.4820366,5.2234225,2.603667,21.8704948,52.2339249,8.8267345,5.289732
557535436,MapMyFitness,North Holland,19762.39472,2.1252484,1.9734451,1.0626242,0.9108208,4.4529018,1.2144277,270.0326233,6.4475346,7.3324904,2.1491783,18.3312263,7.5853353,29.0771179,3.3001609,0,9.0252399,11.8161087,0.208803,10.1995716,43.1314125,8.2174463,0.1264223,16.1417694
557548760,MapMyFitness,North Holland,21859.67184,2.287317,0.8234341,0.4117171,0.4117171,0,2.1500781,34.091053,1.8285714,12.6857147,0,9.3714285,0.6857143,56.4571419,0,0.4834848,2.611026,52.3404427,0.2324423,19.6383381,10.2681742,10.9714289,0,1.3723903
557576278,MapMyFitness,North Holland,26545.8898,2.0342133,0.8287535,0.4520474,0.3767062,0.6027299,7.6471348,84.4249344,3.3898306,0.094162,0.7532957,4.8022599,1.8832392,43.9736328,0.0009437,0.0846495,1.4119157,36.5323868,6.6051297,0.0773655,25.9047375,1.3182675,0,4.1437678
557912598,MapMyFitness,North Holland,38360.72903,1.6683729,1.5380312,0.7559814,0.7820498,3.3628142,1.1470064,137.8557892,2.149837,1.0423453,0.3908795,22.7361565,22.6058636,28.5993481,3.0606556,0.0562677,14.3110809,19.2609348,3.5054626,26.9801712,26.43927,4.299674,0,8.2115231
558366400,MapMyFitness,North Holland,3486.884733,2.2943115,1.1471558,0.5735779,0.5735779,6.3093567,2.5811005,303.7562866,4.2857141,1.4285715,2.1428571,0.7142857,63.5714302,16.4285717,3.0141139,0,5.9773479,12.5198078,0.0342625,26.558506,21.3450184,10.7142859,0,9.750824
558412824,MapMyFitness,North Holland,12590.80463,2.3826911,1.5884608,0.6353843,0.9530765,1.906153,0.7942304,116.6352234,2.3809524,0.5952381,0.3968254,41.865078,19.2460308,12.1031742,3.7729049,1.3704966,3.0406895,27.3075733,0.5478638,4.5845494,28.0375996,31.1507931,0.5952381,6.5126896
558536000,MapMyFitness,North Holland,4102.574423,2.4374938,2.1937444,1.2187469,0.9749975,8.5312281,5.1187372,270.1111145,9.090909,25.454546,0,1.2121212,3.6363637,50.3030319,0,0,6.3681974,13.4815264,0,30.0090008,38.4385796,0.6060606,0,17.0624561
558536056,MapMyFitness,North Holland,4616.971689,2.1659219,1.9493297,0.8663688,1.082961,10.3964252,4.765028,253.3921051,6.4864864,9.7297297,0,1.6216216,4.8648648,66.4864883,0,0,7.6872087,14.9603357,0,33.4240494,38.4701118,0,0,15.5946379
558807276,MapMyFitness,North Holland,9382.082469,2.5580676,1.5987922,0.9592753,0.6395169,0.4263446,0.5329307,101.8378067,4.2553191,53.7234039,0.7978724,3.4574468,1.3297873,14.8936167,1.2197262,0,1.9944627,20.4456902,0.6008374,1.7121384,52.8692741,51.3297882,0,5.6490655
558819600,MapMyFitness,North Holland,9615.593089,2.1839526,1.5599662,0.831982,0.7279842,3.0159347,2.9119368,297.0500488,12.727273,2.5974026,1.0389611,8.0519476,28.0519485,27.272728,2.6294527,0.074731,5.9847655,11.6884718,0,20.094368,62.6951141,7.5324674,0.2597403,15.4956636
559707682,MapMyFitness,North Holland,8290.434436,2.5330398,0.8443466,0.3618628,0.4824838,0.6031047,4.7042165,39.9476776,1.2048193,11.144578,0,3.3132529,15.9638557,58.7349396,0.0405416,0,6.2798433,26.5159378,0.8659988,2.1564751,23.2373924,0,0,4.1011119
560003934,MapMyFitness,North Holland,25690.94524,1.4791204,0.700636,0.2335453,0.4670906,0.2724696,1.050954,72.4773102,1.8482491,1.3618677,0,2.0428016,2.4319067,56.1284065,0,1.7754544,6.1218443,32.3006096,3.6908495,9.8211918,10.7049217,1.3618677,0,1.4401962
560053638,MapMyFitness,North Holland,9316.401158,1.5027262,3.1127899,1.5027262,1.6100638,6.4402552,1.9320766,255.4863586,14.209115,0.2680965,0.536193,0.2680965,39.1420898,18.2305622,0.9178535,0,0.1294321,0.9026115,0.0601062,0.7750142,44.0250931,2.6809652,0,7.5136309
560083320,MapMyFitness,North Holland,9033.71164,2.4353223,2.6567154,1.2176611,1.4390541,5.7562165,4.9813414,189.6295471,15.7458563,3.5911603,13.2596684,0.5524862,3.8674033,31.4917126,2.7098508,0,1.7086331,8.8912849,2.6508987,0.9652944,73.6089859,7.1823206,0,13.0621834
560184772,MapMyFitness,North Holland,17792.1182,2.1357772,1.1240933,0.5620466,0.5620466,0.8992746,2.6416192,101.6311874,1.9662921,2.247191,0.4213483,43.5393257,5.4775281,37.5,0.4617358,0.1001971,7.0269489,27.9455376,10.8503952,8.259923,8.4683704,27.9494381,7.44382,5.2270336
560299412,MapMyFitness,North Holland,10199.17305,2.451179,2.1570377,1.0785189,1.0785189,5.0984526,3.9218867,188.8065796,11.7647057,6.1274509,8.0882349,3.9215686,3.6764705,39.9509811,2.7865596,0,1.4977092,7.8029661,2.3884065,0.9318515,75.5450974,10.539216,0,12.1578484
560832888,MapMyFitness,North Holland,9884.322735,2.3269172,1.4163843,0.8093625,0.6070219,2.933939,2.933939,297.2452698,14.393939,1.010101,2.2727273,3.030303,26.7676773,35.60606,2.6022677,0,5.3266869,10.991519,0,18.8920002,61.003849,6.818182,0.2525252,17.0977821
560885340,MapMyFitness,North Holland,9878.804887,2.4294436,1.6196291,1.0122682,0.6073609,5.0613408,19.5367756,247.3387604,6.5656567,1.7676767,1.2626263,3.2828283,10.1010103,61.1111107,5.6431799,0.0762923,6.5795999,20.7116966,4.2103167,9.4848652,32.0268021,0,0,12.0459919
561448630,MapMyFitness,North Holland,21001.02647,1.5713518,1.0951846,0.5714006,0.5237839,0.7618675,0.7142508,75.8897705,3.9239001,0.5945303,0,1.1890607,12.9607611,71.5814514,0.0270865,0,6.834034,35.1566658,0.651086,9.8443756,17.5143661,0.2378121,0,2.7141531
561536876,MapMyFitness,North Holland,12339.94687,1.7828277,2.1880159,0.8914139,1.296602,1.944903,1.5397149,145.9381714,6.4777327,1.2145749,0,5.2631578,7.6923075,55.4655876,0,0,4.6564388,26.0600338,0.0028941,16.1985855,35.4030571,4.8582997,0,6.5640478
562073366,MapMyFitness,North Holland,9633.720667,1.4532287,1.4532287,0.8304164,0.6228123,0,1.5570308,56.2789078,20.4663219,0,0,0,14.766839,52.3316078,0,0,5.7111316,36.7031937,0,33.1697845,21.1504669,2.5906737,0,1.4532287
562110240,MapMyFitness,North Holland,5679.469046,2.2889464,3.521456,1.4085823,2.1128736,0,1.760728,101.6210861,9.6491232,1.3157895,0,0,7.8947368,46.9298248,0,0.9001639,2.0552583,48.7049599,0,28.5975685,42.7382698,0.4385965,0,3.8736014
562130572,MapMyFitness,North Holland,9655.271431,2.6928296,1.3464148,0.7249926,0.6214222,0,8.9070511,24.721859,0,1.0335917,0,46.7700272,0.2583979,29.9741611,0,0.8792331,3.3251164,55.2870102,0.0905394,11.2255096,1.5335076,0,0,2.1749778
562181678,MapMyFitness,North Holland,21720.925,1.4732337,0.5985012,0.3222699,0.2762313,2.5321205,1.3811567,167.4159393,10.011507,0.3452244,1.726122,11.0471811,12.6582279,16.9159946,2.0556509,0.5368329,5.5066228,18.0086899,0,4.6692386,23.886507,3.6823936,0.2301496,7.9646702
562182018,MapMyFitness,North Holland,30533.66024,2.0632968,0.7205163,0.2947567,0.4257596,5.3383708,1.8340415,160.8445129,9.7381344,0.4091653,0.9819967,7.4468083,11.7021275,28.4779053,11.9447718,0.0790206,2.9838018,22.4283772,6.9044271,4.5223799,22.9868889,5.5646482,0.2454992,9.0392046
562280058,MapMyFitness,North Holland,15640.46556,1.4705445,1.790228,0.895114,0.895114,1.0229875,0.6393672,55.1468849,1.1182109,0,0.6389776,9.7444086,8.6261978,43.4504776,0,1.379424,25.9847965,17.8966408,1.4412695,55.459343,9.013258,0,0,2.8132155
562847268,MapMyFitness,North Holland,22478.86233,1.9573945,0.7562661,0.2669174,0.4893486,0.7117798,8.541358,62.5272255,1.89099,0.1112347,9.3437157,1.112347,0.4449388,38.0422707,0.4881139,0.0427087,3.8326299,39.7157249,2.0934548,0.0219876,15.7149677,2.3359289,0,3.7813301
563063776,MapMyFitness,North Holland,40697.2959,2.3343074,1.0074379,0.4177182,0.5897198,2.4080224,1.7445877,126.6257629,7.0024571,3.8697789,0.3685504,8.9680586,4.4226046,55.651104,0.4899828,5.8888254,8.7019739,25.2191887,2.2771895,11.2447443,23.2866783,8.5995083,0.5528256,7.2486386
563089770,MapMyFitness,North Holland,2241.232437,2.2309153,2.6770985,2.2309153,0.4461831,3.5694647,1.3385493,308.9377136,0,25.5555553,0,11.1111107,8.8888893,27.7777786,0.5170928,0,3.3182032,1.1961054,0.0213761,6.3892264,84.2159424,17.7777786,0,21.4167881
563331816,MapMyFitness,North Holland,2522.804372,2.3783057,2.3783057,1.1891528,1.1891528,0,0.7927685,293.9694824,11.8811884,6.9306931,0,0.990099,47.5247536,4.9504952,0,0,9.7513914,6.7808037,0.2970431,30.0706234,64.3299866,1.980198,0,9.1168385
563705980,MapMyFitness,North Holland,6569.235457,2.2833707,2.7400448,1.8266966,0.9133483,5.3278651,3.0444944,91.9956589,1.1406844,0.7604563,0.7604563,9.1254749,2.2813687,55.1330795,0,3.0792623,3.3172138,10.9117756,36.4043999,0,31.0577145,5.323194,0,12.3302021
563969074,MapMyFitness,North Holland,16109.55372,2.1105487,1.1794244,0.5586747,0.6207497,0.6207497,1.7380991,86.9390488,2.4806201,1.8604652,0.3100775,41.0852699,2.1705427,43.5658913,0.5256764,0.1116817,7.07515,29.1515503,11.6414957,9.4592237,9.3531227,30.6976738,9.4573641,4.4693975
564311940,MapMyFitness,North Holland,4071.906623,1.7190964,5.6484594,2.455852,3.1926076,2.9470224,11.7880898,326.322876,7.9754601,11.6564417,0,0,34.3558273,16.5644169,17.8670483,0,0,0.3307957,0,0,53.4399376,6.1349692,0,12.5248451
564546238,MapMyFitness,North Holland,13120.80026,2.4388757,2.0578012,0.9907932,1.0670081,11.3560143,3.1248095,263.2214966,6.6666665,4.5714288,7.4285712,0.5714286,9.1428576,46.2857132,5.0101151,0,3.4013841,6.5866675,12.4355059,1.103797,40.2814941,4.3809524,0,20.1969395
564726356,MapMyFitness,North Holland,2661.818578,2.2540979,3.75683,1.127049,2.629781,2.2540979,6.386611,303.5983276,28.971962,9.3457947,6.5420561,0,14.018692,17.7570095,3.963855,0,0.2578342,0.3309257,0,1.3253535,45.7782173,8.4112148,0,10.8948069
566234974,MapMyFitness,North Holland,14859.36969,2.5573089,2.0189281,1.009464,1.009464,10.8349142,1.9516306,246.121109,4.2016807,3.3613446,5.042017,4.0336137,12.6050425,47.2268906,3.3711743,0,3.6810863,6.8430357,10.3987637,4.4287057,43.8427505,2.5210085,0,17.2281876
567479418,MapMyFitness,North Holland,2684.281505,2.235235,3.3528526,1.8626958,1.4901567,4.47047,5.5880876,112.536972,2.7777777,0.9259259,0,1.8518518,39.8148155,24.0740738,2.4591706,0,2.8375793,10.5536919,11.0011616,0,70.6524811,0,12.0370369,18.2544193
567515004,MapMyFitness,North Holland,17206.87271,2.4990015,2.2665362,1.1623262,1.1042099,2.9058156,3.4288626,172.6026154,10.4499273,3.0478954,0.7256894,0.5805515,14.2235126,43.396225,0.5112702,1.4787686,10.669838,17.2284756,1.2102103,21.8039017,27.9594269,1.7416545,0,7.032074
568066394,MapMyFitness,North Holland,23340.08743,1.9708581,1.328187,0.5998264,0.7283606,4.0702505,3.2133555,226.8206329,11.8843679,8.993576,9.9571733,3.1049252,8.3511782,46.1456108,1.2016034,0,2.4055154,11.4318476,1.1729541,9.1601944,49.2990952,4.0685225,0,10.2827377
568285992,MapMyFitness,North Holland,3201.265406,2.4990118,4.685647,1.5618824,3.1237648,8.746541,14.994071,289.1186829,1.5503876,27.1317825,1.5503876,0,30.2325573,17.0542641,18.0213528,0,0.0188394,0.4369344,0.0284389,0,21.9815826,9.3023252,0,14.056941
